% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.351	1	2	236	2	1	28	1095	0
2.351	1	1	236	2	2	28	1095	0
2.352	1	2	236	3	1	28	1095	0
2.352	1	1	236	3	2	28	1095	0
2.353	1	2	236	4	1	28	1095	0
2.353	1	1	236	4	2	28	1095	0
2.354	1	2	236	5	1	28	1095	0
2.354	1	1	236	5	2	28	1095	0
2.355	1	2	236	6	1	28	1095	0
2.355	1	1	236	6	2	28	1095	0
2.356	1	2	236	7	1	28	1095	0
2.356	1	1	236	7	2	28	1095	0
2.357	1	2	236	8	1	28	1095	0
2.357	1	1	236	8	2	28	1095	0
2.358	1	2	236	9	1	28	1095	0
2.358	1	1	236	9	2	28	1095	0
2.359	1	2	236	10	1	28	1095	0
2.359	1	1	236	10	2	28	1095	0
2.36	1	2	237	1	1	28	1095	0
2.36	1	1	237	1	2	28	1095	0
2.361	1	2	237	2	1	28	1095	0
2.361	1	1	237	2	2	28	1095	0
2.362	1	2	237	3	1	28	1095	0
2.362	1	1	237	3	2	28	1095	0
2.363	1	2	237	4	1	28	1095	0
2.363	1	1	237	4	2	28	1095	0
2.364	1	2	237	5	1	28	1095	0
2.364	1	1	237	5	2	28	1095	0
2.365	1	2	237	6	1	28	1095	0
2.365	1	1	237	6	2	28	1095	0
2.366	1	2	237	7	1	28	1095	0
2.366	1	1	237	7	2	28	1095	0
2.367	1	2	237	8	1	28	1095	0
2.367	1	1	237	8	2	28	1095	0
2.368	1	2	237	9	1	28	1095	0
2.368	1	1	237	9	2	28	1095	0
2.369	1	2	237	10	1	28	1095	0
2.369	1	1	237	10	2	28	1095	0
2.37	1	2	238	1	1	28	1095	0
2.37	1	1	238	1	2	28	1095	0
2.371	1	2	238	2	1	28	1095	0
2.371	1	1	238	2	2	28	1095	0
2.372	1	2	238	3	1	28	1095	0
2.372	1	1	238	3	2	28	1095	0
2.373	1	2	238	4	1	28	1095	0
2.373	1	1	238	4	2	28	1095	0
2.374	1	2	238	5	1	28	1095	0
2.374	1	1	238	5	2	28	1095	0
2.375	1	2	238	6	1	28	1095	0
2.375	1	1	238	6	2	28	1095	0
2.376	1	2	238	7	1	28	1095	0
2.376	1	1	238	7	2	28	1095	0
2.377	1	2	238	8	1	28	1095	0
2.377	1	1	238	8	2	28	1095	0
2.378	1	2	238	9	1	28	1095	0
2.378	1	1	238	9	2	28	1095	0
2.379	1	2	238	10	1	28	1095	0
2.379	1	1	238	10	2	28	1095	0
2.38	1	2	239	1	1	28	1095	0
2.38	1	1	239	1	2	28	1095	0
2.381	1	2	239	2	1	28	1095	0
2.381	1	1	239	2	2	28	1095	0
2.382	1	2	239	3	1	28	1095	0
2.382	1	1	239	3	2	28	1095	0
2.383	1	2	239	4	1	28	1095	0
2.383	1	1	239	4	2	28	1095	0
2.384	1	2	239	5	1	28	1095	0
2.384	1	1	239	5	2	28	1095	0
2.385	1	2	239	6	1	28	1095	0
2.385	1	1	239	6	2	28	1095	0
2.386	1	2	239	7	1	28	1095	0
2.386	1	1	239	7	2	28	1095	0
2.387	1	2	239	8	1	28	1095	0
2.387	1	1	239	8	2	28	1095	0
2.388	1	2	239	9	1	28	1095	0
2.388	1	1	239	9	2	28	1095	0
2.389	1	2	239	10	1	28	1095	0
2.389	1	1	239	10	2	28	1095	0
2.39	1	2	240	1	1	28	1095	0
2.39	1	1	240	1	2	28	1095	0
2.391	1	2	240	2	1	28	1095	0
2.391	1	1	240	2	2	28	1095	0
2.392	1	2	240	3	1	28	1095	0
2.392	1	1	240	3	2	28	1095	0
2.393	1	2	240	4	1	28	1095	0
2.393	1	1	240	4	2	28	1095	0
2.394	1	2	240	5	1	28	1095	0
2.394	1	1	240	5	2	28	1095	0
2.395	1	2	240	6	1	28	1095	0
2.395	1	1	240	6	2	28	1095	0
2.396	1	2	240	7	1	28	1095	0
2.396	1	1	240	7	2	28	1095	0
2.397	1	2	240	8	1	28	1095	0
2.397	1	1	240	8	2	28	1095	0
2.398	1	2	240	9	1	28	1095	0
2.398	1	1	240	9	2	28	1095	0
2.399	1	2	240	10	1	28	1095	0
2.399	1	1	240	10	2	28	1095	0
2.4	1	2	241	1	1	28	1095	0
2.4	1	1	241	1	2	28	1095	0
2.401	1	2	241	2	1	28	1095	0
2.401	1	1	241	2	2	28	1095	0
2.402	1	2	241	3	1	28	1095	0
2.402	1	1	241	3	2	28	1095	0
2.403	1	2	241	4	1	28	1095	0
2.403	1	1	241	4	2	28	1095	0
2.404	1	2	241	5	1	28	1095	0
2.404	1	1	241	5	2	28	1095	0
2.405	1	2	241	6	1	28	1095	0
2.405	1	1	241	6	2	28	1095	0
2.406	1	2	241	7	1	28	1095	0
2.406	1	1	241	7	2	28	1095	0
2.407	1	2	241	8	1	28	1095	0
2.407	1	1	241	8	2	28	1095	0
2.408	1	2	241	9	1	28	1095	0
2.408	1	1	241	9	2	28	1095	0
2.409	1	2	241	10	1	28	1095	0
2.409	1	1	241	10	2	28	1095	0
2.41	1	2	242	1	1	28	1095	0
2.41	1	1	242	1	2	28	1095	0
2.411	1	2	242	2	1	28	1095	0
2.411	1	1	242	2	2	28	1095	0
2.412	1	2	242	3	1	28	1095	0
2.412	1	1	242	3	2	28	1095	0
2.413	1	2	242	4	1	28	1095	0
2.413	1	1	242	4	2	28	1095	0
2.414	1	2	242	5	1	28	1095	0
2.414	1	1	242	5	2	28	1095	0
2.415	1	2	242	6	1	28	1095	0
2.415	1	1	242	6	2	28	1095	0
2.416	1	2	242	7	1	28	1095	0
2.416	1	1	242	7	2	28	1095	0
2.417	1	2	242	8	1	28	1095	0
2.417	1	1	242	8	2	28	1095	0
2.418	1	2	242	9	1	28	1095	0
2.418	1	1	242	9	2	28	1095	0
2.419	1	2	242	10	1	28	1095	0
2.419	1	1	242	10	2	28	1095	0
2.42	1	2	243	1	1	28	1095	0
2.42	1	1	243	1	2	28	1095	0
2.421	1	2	243	2	1	28	1095	0
2.421	1	1	243	2	2	28	1095	0
2.422	1	2	243	3	1	28	1095	0
2.422	1	1	243	3	2	28	1095	0
2.423	1	2	243	4	1	28	1095	0
2.423	1	1	243	4	2	28	1095	0
2.424	1	2	243	5	1	28	1095	0
2.424	1	1	243	5	2	28	1095	0
2.425	1	2	243	6	1	28	1095	0
2.425	1	1	243	6	2	28	1095	0
2.426	1	2	243	7	1	28	1095	0
2.426	1	1	243	7	2	28	1095	0
2.427	1	2	243	8	1	28	1095	0
2.427	1	1	243	8	2	28	1095	0
2.428	1	2	243	9	1	28	1095	0
2.428	1	1	243	9	2	28	1095	0
2.429	1	2	243	10	1	28	1095	0
2.429	1	1	243	10	2	28	1095	0
2.43	1	2	244	1	1	28	1095	0
2.43	1	1	244	1	2	28	1095	0
2.431	1	2	244	2	1	28	1095	0
2.431	1	1	244	2	2	28	1095	0
2.432	1	2	244	3	1	28	1095	0
2.432	1	1	244	3	2	28	1095	0
2.433	1	2	244	4	1	28	1095	0
2.433	1	1	244	4	2	28	1095	0
2.434	1	2	244	5	1	28	1095	0
2.434	1	1	244	5	2	28	1095	0
2.435	1	2	244	6	1	28	1095	0
2.435	1	1	244	6	2	28	1095	0
2.436	1	2	244	7	1	28	1095	0
2.436	1	1	244	7	2	28	1095	0
2.437	1	2	244	8	1	28	1095	0
2.437	1	1	244	8	2	28	1095	0
2.438	1	2	244	9	1	28	1095	0
2.438	1	1	244	9	2	28	1095	0
2.439	1	2	244	10	1	28	1095	0
2.439	1	1	244	10	2	28	1095	0
2.44	1	2	245	1	1	28	1095	0
2.44	1	1	245	1	2	28	1095	0
2.441	1	2	245	2	1	28	1095	0
2.441	1	1	245	2	2	28	1095	0
2.442	1	2	245	3	1	28	1095	0
2.442	1	1	245	3	2	28	1095	0
2.443	1	2	245	4	1	28	1095	0
2.443	1	1	245	4	2	28	1095	0
2.444	1	2	245	5	1	28	1095	0
2.444	1	1	245	5	2	28	1095	0
2.445	1	2	245	6	1	28	1095	0
2.445	1	1	245	6	2	28	1095	0
2.446	1	2	245	7	1	28	1095	0
2.446	1	1	245	7	2	28	1095	0
2.447	1	2	245	8	1	28	1095	0
2.447	1	1	245	8	2	28	1095	0
2.448	1	2	245	9	1	28	1095	0
2.448	1	1	245	9	2	28	1095	0
2.449	1	2	245	10	1	28	1095	0
2.449	1	1	245	10	2	28	1095	0
2.45	1	2	246	1	1	28	1095	0
2.45	1	1	246	1	2	28	1095	0
2.451	1	2	246	2	1	28	1095	0
2.451	1	1	246	2	2	28	1095	0
2.452	1	2	246	3	1	28	1095	0
2.452	1	1	246	3	2	28	1095	0
2.453	1	2	246	4	1	28	1095	0
2.453	1	1	246	4	2	28	1095	0
2.454	1	2	246	5	1	28	1095	0
2.454	1	1	246	5	2	28	1095	0
2.455	1	2	246	6	1	28	1095	0
2.455	1	1	246	6	2	28	1095	0
2.456	1	2	246	7	1	28	1095	0
2.456	1	1	246	7	2	28	1095	0
2.457	1	2	246	8	1	28	1095	0
2.457	1	1	246	8	2	28	1095	0
2.458	1	2	246	9	1	28	1095	0
2.458	1	1	246	9	2	28	1095	0
2.459	1	2	246	10	1	28	1095	0
2.459	1	1	246	10	2	28	1095	0
2.46	1	2	247	1	1	28	1095	0
2.46	1	1	247	1	2	28	1095	0
2.461	1	2	247	2	1	28	1095	0
2.461	1	1	247	2	2	28	1095	0
2.462	1	2	247	3	1	28	1095	0
2.462	1	1	247	3	2	28	1095	0
2.463	1	2	247	4	1	28	1095	0
2.463	1	1	247	4	2	28	1095	0
2.464	1	2	247	5	1	28	1095	0
2.464	1	1	247	5	2	28	1095	0
2.465	1	2	247	6	1	28	1095	0
2.465	1	1	247	6	2	28	1095	0
2.466	1	2	247	7	1	28	1095	0
2.466	1	1	247	7	2	28	1095	0
2.467	1	2	247	8	1	28	1095	0
2.467	1	1	247	8	2	28	1095	0
2.468	1	2	247	9	1	28	1095	0
2.468	1	1	247	9	2	28	1095	0
2.469	1	2	247	10	1	28	1095	0
2.469	1	1	247	10	2	28	1095	0
2.47	1	2	248	1	1	28	1095	0
2.47	1	1	248	1	2	28	1095	0
2.471	1	2	248	2	1	28	1095	0
2.471	1	1	248	2	2	28	1095	0
2.472	1	2	248	3	1	28	1095	0
2.472	1	1	248	3	2	28	1095	0
2.473	1	2	248	4	1	28	1095	0
2.473	1	1	248	4	2	28	1095	0
2.474	1	2	248	5	1	28	1095	0
2.474	1	1	248	5	2	28	1095	0
2.475	1	2	248	6	1	28	1095	0
2.475	1	1	248	6	2	28	1095	0
2.476	1	2	248	7	1	28	1095	0
2.476	1	1	248	7	2	28	1095	0
2.477	1	2	248	8	1	28	1095	0
2.477	1	1	248	8	2	28	1095	0
2.478	1	2	248	9	1	28	1095	0
2.478	1	1	248	9	2	28	1095	0
2.479	1	2	248	10	1	28	1095	0
2.479	1	1	248	10	2	28	1095	0
2.48	1	2	249	1	1	28	1095	0
2.48	1	1	249	1	2	28	1095	0
2.481	1	2	249	2	1	28	1095	0
2.481	1	1	249	2	2	28	1095	0
2.482	1	2	249	3	1	28	1095	0
2.482	1	1	249	3	2	28	1095	0
2.483	1	2	249	4	1	28	1095	0
2.483	1	1	249	4	2	28	1095	0
2.484	1	2	249	5	1	28	1095	0
2.484	1	1	249	5	2	28	1095	0
2.485	1	2	249	6	1	28	1095	0
2.485	1	1	249	6	2	28	1095	0
2.486	1	2	249	7	1	28	1095	0
2.486	1	1	249	7	2	28	1095	0
2.487	1	2	249	8	1	28	1095	0
2.487	1	1	249	8	2	28	1095	0
2.488	1	2	249	9	1	28	1095	0
2.488	1	1	249	9	2	28	1095	0
2.489	1	2	249	10	1	28	1095	0
2.489	1	1	249	10	2	28	1095	0
2.49	1	2	250	1	1	28	1095	0
2.49	1	1	250	1	2	28	1095	0
2.491	1	2	250	2	1	28	1095	0
2.491	1	1	250	2	2	28	1095	0
2.492	1	2	250	3	1	28	1095	0
2.492	1	1	250	3	2	28	1095	0
2.493	1	2	250	4	1	28	1095	0
2.493	1	1	250	4	2	28	1095	0
2.494	1	2	250	5	1	28	1095	0
2.494	1	1	250	5	2	28	1095	0
2.495	1	2	250	6	1	28	1095	0
2.495	1	1	250	6	2	28	1095	0
2.496	1	2	250	7	1	28	1095	0
2.496	1	1	250	7	2	28	1095	0
2.497	1	2	250	8	1	28	1095	0
2.497	1	1	250	8	2	28	1095	0
2.498	1	2	250	9	1	28	1095	0
2.498	1	1	250	9	2	28	1095	0
2.499	1	2	250	10	1	28	1095	0
2.499	1	1	250	10	2	28	1095	0
2.5	1	2	251	1	1	28	1095	0
2.5	1	1	251	1	2	28	1095	0
2.501	1	2	251	2	1	28	1095	0
2.501	1	1	251	2	2	28	1095	0
2.502	1	2	251	3	1	28	1095	0
2.502	1	1	251	3	2	28	1095	0
2.503	1	2	251	4	1	28	1095	0
2.503	1	1	251	4	2	28	1095	0
2.504	1	2	251	5	1	28	1095	0
2.504	1	1	251	5	2	28	1095	0
2.505	1	2	251	6	1	28	1095	0
2.505	1	1	251	6	2	28	1095	0
2.506	1	2	251	7	1	28	1095	0
2.506	1	1	251	7	2	28	1095	0
2.507	1	2	251	8	1	28	1095	0
2.507	1	1	251	8	2	28	1095	0
2.508	1	2	251	9	1	28	1095	0
2.508	1	1	251	9	2	28	1095	0
2.509	1	2	251	10	1	28	1095	0
2.509	1	1	251	10	2	28	1095	0
2.51	1	2	252	1	1	28	1095	0
2.51	1	1	252	1	2	28	1095	0
2.511	1	2	252	2	1	28	1095	0
2.511	1	1	252	2	2	28	1095	0
2.512	1	2	252	3	1	28	1095	0
2.512	1	1	252	3	2	28	1095	0
2.513	1	2	252	4	1	28	1095	0
2.513	1	1	252	4	2	28	1095	0
2.514	1	2	252	5	1	28	1095	0
2.514	1	1	252	5	2	28	1095	0
2.515	1	2	252	6	1	28	1095	0
2.515	1	1	252	6	2	28	1095	0
2.516	1	2	252	7	1	28	1095	0
2.516	1	1	252	7	2	28	1095	0
2.517	1	2	252	8	1	28	1095	0
2.517	1	1	252	8	2	28	1095	0
2.518	1	2	252	9	1	28	1095	0
2.518	1	1	252	9	2	28	1095	0
2.519	1	2	252	10	1	28	1095	0
2.519	1	1	252	10	2	28	1095	0
2.52	1	2	253	1	1	28	1095	0
2.52	1	1	253	1	2	28	1095	0
2.521	1	2	253	2	1	28	1095	0
2.521	1	1	253	2	2	28	1095	0
2.522	1	2	253	3	1	28	1095	0
2.522	1	1	253	3	2	28	1095	0
2.523	1	2	253	4	1	28	1095	0
2.523	1	1	253	4	2	28	1095	0
2.524	1	2	253	5	1	28	1095	0
2.524	1	1	253	5	2	28	1095	0
2.525	1	2	253	6	1	28	1095	0
2.525	1	1	253	6	2	28	1095	0
2.526	1	2	253	7	1	28	1095	0
2.526	1	1	253	7	2	28	1095	0
2.527	1	2	253	8	1	28	1095	0
2.527	1	1	253	8	2	28	1095	0
2.528	1	2	253	9	1	28	1095	0
2.528	1	1	253	9	2	28	1095	0
2.529	1	2	253	10	1	28	1095	0
2.529	1	1	253	10	2	28	1095	0
2.53	1	2	254	1	1	28	1095	0
2.53	1	1	254	1	2	28	1095	0
2.531	1	2	254	2	1	28	1095	0
2.531	1	1	254	2	2	28	1095	0
2.532	1	2	254	3	1	28	1095	0
2.532	1	1	254	3	2	28	1095	0
2.533	1	2	254	4	1	28	1095	0
2.533	1	1	254	4	2	28	1095	0
2.534	1	2	254	5	1	28	1095	0
2.534	1	1	254	5	2	28	1095	0
2.535	1	2	254	6	1	28	1095	0
2.535	1	1	254	6	2	28	1095	0
2.536	1	2	254	7	1	28	1095	0
2.536	1	1	254	7	2	28	1095	0
2.537	1	2	254	8	1	28	1095	0
2.537	1	1	254	8	2	28	1095	0
2.538	1	2	254	9	1	28	1095	0
2.538	1	1	254	9	2	28	1095	0
2.539	1	2	254	10	1	28	1095	0
2.539	1	1	254	10	2	28	1095	0
2.54	1	2	255	1	1	28	1095	0
2.54	1	1	255	1	2	28	1095	0
2.541	1	2	255	2	1	28	1095	0
2.541	1	1	255	2	2	28	1095	0
2.542	1	2	255	3	1	28	1095	0
2.542	1	1	255	3	2	28	1095	0
2.543	1	2	255	4	1	28	1095	0
2.543	1	1	255	4	2	28	1095	0
2.544	1	2	255	5	1	28	1095	0
2.544	1	1	255	5	2	28	1095	0
2.545	1	2	255	6	1	28	1095	0
2.545	1	1	255	6	2	28	1095	0
2.546	1	2	255	7	1	28	1095	0
2.546	1	1	255	7	2	28	1095	0
2.547	1	2	255	8	1	28	1095	0
2.547	1	1	255	8	2	28	1095	0
2.548	1	2	255	9	1	28	1095	0
2.548	1	1	255	9	2	28	1095	0
2.549	1	2	255	10	1	28	1095	0
2.549	1	1	255	10	2	28	1095	0
2.55	1	2	256	1	1	28	1095	0
2.55	1	1	256	1	2	28	1095	0
2.551	1	2	256	2	1	28	1095	0
2.551	1	1	256	2	2	28	1095	0
2.552	1	2	256	3	1	28	1095	0
2.552	1	1	256	3	2	28	1095	0
2.553	1	2	256	4	1	28	1095	0
2.553	1	1	256	4	2	28	1095	0
2.554	1	2	256	5	1	28	1095	0
2.554	1	1	256	5	2	28	1095	0
2.555	1	2	256	6	1	28	1095	0
2.555	1	1	256	6	2	28	1095	0
2.556	1	2	256	7	1	28	1095	0
2.556	1	1	256	7	2	28	1095	0
2.557	1	2	256	8	1	28	1095	0
2.557	1	1	256	8	2	28	1095	0
2.558	1	2	256	9	1	28	1095	0
2.558	1	1	256	9	2	28	1095	0
2.559	1	2	256	10	1	28	1095	0
2.559	1	1	256	10	2	28	1095	0
2.56	1	2	257	1	1	28	1095	0
2.56	1	1	257	1	2	28	1095	0
2.561	1	2	257	2	1	28	1095	0
2.561	1	1	257	2	2	28	1095	0
2.562	1	2	257	3	1	28	1095	0
2.562	1	1	257	3	2	28	1095	0
2.563	1	2	257	4	1	28	1095	0
2.563	1	1	257	4	2	28	1095	0
2.564	1	2	257	5	1	28	1095	0
2.564	1	1	257	5	2	28	1095	0
2.565	1	2	257	6	1	28	1095	0
2.565	1	1	257	6	2	28	1095	0
2.566	1	2	257	7	1	28	1095	0
2.566	1	1	257	7	2	28	1095	0
2.567	1	2	257	8	1	28	1095	0
2.567	1	1	257	8	2	28	1095	0
2.568	1	2	257	9	1	28	1095	0
2.568	1	1	257	9	2	28	1095	0
2.569	1	2	257	10	1	28	1095	0
2.569	1	1	257	10	2	28	1095	0
2.57	1	2	258	1	1	28	1095	0
2.57	1	1	258	1	2	28	1095	0
2.571	1	2	258	2	1	28	1095	0
2.571	1	1	258	2	2	28	1095	0
2.572	1	2	258	3	1	28	1095	0
2.572	1	1	258	3	2	28	1095	0
2.573	1	2	258	4	1	28	1095	0
2.573	1	1	258	4	2	28	1095	0
2.574	1	2	258	5	1	28	1095	0
2.574	1	1	258	5	2	28	1095	0
2.575	1	2	258	6	1	28	1095	0
2.575	1	1	258	6	2	28	1095	0
2.576	1	2	258	7	1	28	1095	0
2.576	1	1	258	7	2	28	1095	0
2.577	1	2	258	8	1	28	1095	0
2.577	1	1	258	8	2	28	1095	0
2.578	1	2	258	9	1	28	1095	0
2.578	1	1	258	9	2	28	1095	0
2.579	1	2	258	10	1	28	1095	0
2.579	1	1	258	10	2	28	1095	0
2.58	1	2	259	1	1	28	1095	0
2.58	1	1	259	1	2	28	1095	0
2.581	1	2	259	2	1	28	1095	0
2.581	1	1	259	2	2	28	1095	0
2.582	1	2	259	3	1	28	1095	0
2.582	1	1	259	3	2	28	1095	0
2.583	1	2	259	4	1	28	1095	0
2.583	1	1	259	4	2	28	1095	0
2.584	1	2	259	5	1	28	1095	0
2.584	1	1	259	5	2	28	1095	0
2.585	1	2	259	6	1	28	1095	0
2.585	1	1	259	6	2	28	1095	0
2.586	1	2	259	7	1	28	1095	0
2.586	1	1	259	7	2	28	1095	0
2.587	1	2	259	8	1	28	1095	0
2.587	1	1	259	8	2	28	1095	0
2.588	1	2	259	9	1	28	1095	0
2.588	1	1	259	9	2	28	1095	0
2.589	1	2	259	10	1	28	1095	0
2.589	1	1	259	10	2	28	1095	0
2.59	1	2	260	1	1	28	1095	0
2.59	1	1	260	1	2	28	1095	0
2.591	1	2	260	2	1	28	1095	0
2.591	1	1	260	2	2	28	1095	0
2.592	1	2	260	3	1	28	1095	0
2.592	1	1	260	3	2	28	1095	0
2.593	1	2	260	4	1	28	1095	0
2.593	1	1	260	4	2	28	1095	0
2.594	1	2	260	5	1	28	1095	0
2.594	1	1	260	5	2	28	1095	0
2.595	1	2	260	6	1	28	1095	0
2.595	1	1	260	6	2	28	1095	0
2.596	1	2	260	7	1	28	1095	0
2.596	1	1	260	7	2	28	1095	0
2.597	1	2	260	8	1	28	1095	0
2.597	1	1	260	8	2	28	1095	0
2.598	1	2	260	9	1	28	1095	0
2.598	1	1	260	9	2	28	1095	0
2.599	1	2	260	10	1	28	1095	0
2.599	1	1	260	10	2	28	1095	0
2.6	1	2	261	1	1	28	1095	0
2.6	1	1	261	1	2	28	1095	0
2.601	1	2	261	2	1	28	1095	0
2.601	1	1	261	2	2	28	1095	0
2.602	1	2	261	3	1	28	1095	0
2.602	1	1	261	3	2	28	1095	0
2.603	1	2	261	4	1	28	1095	0
2.603	1	1	261	4	2	28	1095	0
2.604	1	2	261	5	1	28	1095	0
2.604	1	1	261	5	2	28	1095	0
2.605	1	2	261	6	1	28	1095	0
2.605	1	1	261	6	2	28	1095	0
2.606	1	2	261	7	1	28	1095	0
2.606	1	1	261	7	2	28	1095	0
2.607	1	2	261	8	1	28	1095	0
2.607	1	1	261	8	2	28	1095	0
2.608	1	2	261	9	1	28	1095	0
2.608	1	1	261	9	2	28	1095	0
2.609	1	2	261	10	1	28	1095	0
2.609	1	1	261	10	2	28	1095	0
2.61	1	2	262	1	1	28	1095	0
2.61	1	1	262	1	2	28	1095	0
2.611	1	2	262	2	1	28	1095	0
2.611	1	1	262	2	2	28	1095	0
2.612	1	2	262	3	1	28	1095	0
2.612	1	1	262	3	2	28	1095	0
2.613	1	2	262	4	1	28	1095	0
2.613	1	1	262	4	2	28	1095	0
2.614	1	2	262	5	1	28	1095	0
2.614	1	1	262	5	2	28	1095	0
2.615	1	2	262	6	1	28	1095	0
2.615	1	1	262	6	2	28	1095	0
2.616	1	2	262	7	1	28	1095	0
2.616	1	1	262	7	2	28	1095	0
2.617	1	2	262	8	1	28	1095	0
2.617	1	1	262	8	2	28	1095	0
2.618	1	2	262	9	1	28	1095	0
2.618	1	1	262	9	2	28	1095	0
2.619	1	2	262	10	1	28	1095	0
2.619	1	1	262	10	2	28	1095	0
2.62	1	2	263	1	1	28	1095	0
2.62	1	1	263	1	2	28	1095	0
2.621	1	2	263	2	1	28	1095	0
2.621	1	1	263	2	2	28	1095	0
2.622	1	2	263	3	1	28	1095	0
2.622	1	1	263	3	2	28	1095	0
2.623	1	2	263	4	1	28	1095	0
2.623	1	1	263	4	2	28	1095	0
2.624	1	2	263	5	1	28	1095	0
2.624	1	1	263	5	2	28	1095	0
2.625	1	2	263	6	1	28	1095	0
2.625	1	1	263	6	2	28	1095	0
2.626	1	2	263	7	1	28	1095	0
2.626	1	1	263	7	2	28	1095	0
2.627	1	2	263	8	1	28	1095	0
2.627	1	1	263	8	2	28	1095	0
2.628	1	2	263	9	1	28	1095	0
2.628	1	1	263	9	2	28	1095	0
2.629	1	2	263	10	1	28	1095	0
2.629	1	1	263	10	2	28	1095	0
2.63	1	2	264	1	1	28	1095	0
2.63	1	1	264	1	2	28	1095	0
2.631	1	2	264	2	1	28	1095	0
2.631	1	1	264	2	2	28	1095	0
2.632	1	2	264	3	1	28	1095	0
2.632	1	1	264	3	2	28	1095	0
2.633	1	2	264	4	1	28	1095	0
2.633	1	1	264	4	2	28	1095	0
2.634	1	2	264	5	1	28	1095	0
2.634	1	1	264	5	2	28	1095	0
2.635	1	2	264	6	1	28	1095	0
2.635	1	1	264	6	2	28	1095	0
2.636	1	2	264	7	1	28	1095	0
2.636	1	1	264	7	2	28	1095	0
2.637	1	2	264	8	1	28	1095	0
2.637	1	1	264	8	2	28	1095	0
2.638	1	2	264	9	1	28	1095	0
2.638	1	1	264	9	2	28	1095	0
2.639	1	2	264	10	1	28	1095	0
2.639	1	1	264	10	2	28	1095	0
2.64	1	2	265	1	1	28	1095	0
2.64	1	1	265	1	2	28	1095	0
2.641	1	2	265	2	1	28	1095	0
2.641	1	1	265	2	2	28	1095	0
2.642	1	2	265	3	1	28	1095	0
2.642	1	1	265	3	2	28	1095	0
2.643	1	2	265	4	1	28	1095	0
2.643	1	1	265	4	2	28	1095	0
2.644	1	2	265	5	1	28	1095	0
2.644	1	1	265	5	2	28	1095	0
2.645	1	2	265	6	1	28	1095	0
2.645	1	1	265	6	2	28	1095	0
2.646	1	2	265	7	1	28	1095	0
2.646	1	1	265	7	2	28	1095	0
2.647	1	2	265	8	1	28	1095	0
2.647	1	1	265	8	2	28	1095	0
2.648	1	2	265	9	1	28	1095	0
2.648	1	1	265	9	2	28	1095	0
2.649	1	2	265	10	1	28	1095	0
2.649	1	1	265	10	2	28	1095	0
2.65	1	2	266	1	1	28	1095	0
2.65	1	1	266	1	2	28	1095	0
2.651	1	2	266	2	1	28	1095	0
2.651	1	1	266	2	2	28	1095	0
2.652	1	2	266	3	1	28	1095	0
2.652	1	1	266	3	2	28	1095	0
2.653	1	2	266	4	1	28	1095	0
2.653	1	1	266	4	2	28	1095	0
2.654	1	2	266	5	1	28	1095	0
2.654	1	1	266	5	2	28	1095	0
2.655	1	2	266	6	1	28	1095	0
2.655	1	1	266	6	2	28	1095	0
2.656	1	2	266	7	1	28	1095	0
2.656	1	1	266	7	2	28	1095	0
2.657	1	2	266	8	1	28	1095	0
2.657	1	1	266	8	2	28	1095	0
2.658	1	2	266	9	1	28	1095	0
2.658	1	1	266	9	2	28	1095	0
2.659	1	2	266	10	1	28	1095	0
2.659	1	1	266	10	2	28	1095	0
2.66	1	2	267	1	1	28	1095	0
2.66	1	1	267	1	2	28	1095	0
2.661	1	2	267	2	1	28	1095	0
2.661	1	1	267	2	2	28	1095	0
2.662	1	2	267	3	1	28	1095	0
2.662	1	1	267	3	2	28	1095	0
2.663	1	2	267	4	1	28	1095	0
2.663	1	1	267	4	2	28	1095	0
2.664	1	2	267	5	1	28	1095	0
2.664	1	1	267	5	2	28	1095	0
2.665	1	2	267	6	1	28	1095	0
2.665	1	1	267	6	2	28	1095	0
2.666	1	2	267	7	1	28	1095	0
2.666	1	1	267	7	2	28	1095	0
2.667	1	2	267	8	1	28	1095	0
2.667	1	1	267	8	2	28	1095	0
2.668	1	2	267	9	1	28	1095	0
2.668	1	1	267	9	2	28	1095	0
2.669	1	2	267	10	1	28	1095	0
2.669	1	1	267	10	2	28	1095	0
2.67	1	2	268	1	1	28	1095	0
2.67	1	1	268	1	2	28	1095	0
2.671	1	2	268	2	1	28	1095	0
2.671	1	1	268	2	2	28	1095	0
2.672	1	2	268	3	1	28	1095	0
2.672	1	1	268	3	2	28	1095	0
2.673	1	2	268	4	1	28	1095	0
2.673	1	1	268	4	2	28	1095	0
2.674	1	2	268	5	1	28	1095	0
2.674	1	1	268	5	2	28	1095	0
2.675	1	2	268	6	1	28	1095	0
2.675	1	1	268	6	2	28	1095	0
2.676	1	2	268	7	1	28	1095	0
2.676	1	1	268	7	2	28	1095	0
2.677	1	2	268	8	1	28	1095	0
2.677	1	1	268	8	2	28	1095	0
2.678	1	2	268	9	1	28	1095	0
2.678	1	1	268	9	2	28	1095	0
2.679	1	2	268	10	1	28	1095	0
2.679	1	1	268	10	2	28	1095	0
2.68	1	2	269	1	1	28	1095	0
2.68	1	1	269	1	2	28	1095	0
2.681	1	2	269	2	1	28	1095	0
2.681	1	1	269	2	2	28	1095	0
2.682	1	2	269	3	1	28	1095	0
2.682	1	1	269	3	2	28	1095	0
2.683	1	2	269	4	1	28	1095	0
